,Prediction,Confidence,True Value
11737,participant,0.8897479,occupation
11738,participant,0.82452,occupation
11739,occupation,0.98791295,occupation
11740,occupation,0.8684775,occupation
11741,occupation,0.94626194,occupation
11742,occupation,0.6924159,occupation
11743,participant,0.6889022,occupation
11744,participant,0.56148523,occupation
11745,occupation,0.98791295,occupation
11746,occupation,0.8684775,occupation
11747,occupation,0.94626194,occupation
11748,participant,0.6000409,occupation
11749,participant,0.83947104,occupation
11750,participant,0.75209063,occupation
11751,occupation,0.98791295,occupation
11752,occupation,0.8684775,occupation
11753,occupation,0.94626194,occupation
11754,participant,0.75197107,occupation
11755,participant,0.928148,occupation
11756,participant,0.8921166,occupation
11757,occupation,0.98791295,occupation
11758,occupation,0.8684775,occupation
11759,occupation,0.94626194,occupation
11760,occupation,0.64046454,occupation
11761,participant,0.68984896,occupation
11762,participant,0.56746674,occupation
11763,occupation,0.98791295,occupation
11764,occupation,0.8684775,occupation
11765,occupation,0.94626194,occupation
11766,occupation,0.7653487,occupation
11767,participant,0.57489103,occupation
11768,occupation,0.555488,occupation
11769,occupation,0.98791295,occupation
11770,occupation,0.8684775,occupation
11771,occupation,0.94626194,occupation
11772,participant,0.6086433,occupation
11773,participant,0.8829467,occupation
11774,participant,0.8589511,occupation
11775,occupation,0.981481,occupation
11776,occupation,0.82721865,occupation
11777,occupation,0.9045478,occupation
11778,participant,0.5049645,occupation
11779,participant,0.7762479,occupation
11780,participant,0.75092214,occupation
11781,occupation,0.981481,occupation
11782,occupation,0.82721865,occupation
11783,occupation,0.9045478,occupation
11784,participant,0.69844955,occupation
11785,participant,0.9018047,occupation
11786,participant,0.8468188,occupation
11787,occupation,0.981481,occupation
11788,occupation,0.82721865,occupation
11789,occupation,0.9045478,occupation
11790,participant,0.6706016,occupation
11791,participant,0.86284536,occupation
11792,participant,0.8711293,occupation
11793,occupation,0.981481,occupation
11794,occupation,0.82721865,occupation
11795,occupation,0.9045478,occupation
11796,occupation,0.5229606,occupation
11797,participant,0.72190833,occupation
11798,participant,0.72165775,occupation
11799,occupation,0.981481,occupation
11800,occupation,0.82721865,occupation
11801,occupation,0.9045478,occupation
11802,occupation,0.7502796,occupation
11803,participant,0.5668816,occupation
11804,occupation,0.5111787,occupation
11805,occupation,0.981481,occupation
11806,occupation,0.82721865,occupation
11807,occupation,0.9045478,occupation
11808,occupation,0.8012329,occupation
11809,participant,0.5454422,occupation
11810,participant,0.50517976,occupation
11811,occupation,0.99758506,occupation
11812,occupation,0.974017,occupation
11813,occupation,0.9895924,occupation
11814,occupation,0.8292192,occupation
11815,occupation,0.58244663,occupation
11816,occupation,0.6211518,occupation
11817,occupation,0.99758506,occupation
11818,occupation,0.974017,occupation
11819,occupation,0.9895924,occupation
11820,occupation,0.7225241,occupation
11821,participant,0.6061808,occupation
11822,occupation,0.50842285,occupation
11823,occupation,0.99758506,occupation
11824,occupation,0.974017,occupation
11825,occupation,0.9895924,occupation
11826,occupation,0.5093462,occupation
11827,participant,0.7557845,occupation
11828,participant,0.75891596,occupation
11829,occupation,0.99758506,occupation
11830,occupation,0.974017,occupation
11831,occupation,0.9895924,occupation
11832,occupation,0.7920159,occupation
11833,occupation,0.5679261,occupation
11834,occupation,0.55323553,occupation
11835,occupation,0.99758506,occupation
11836,occupation,0.974017,occupation
11837,occupation,0.9895924,occupation
11838,occupation,0.94092655,occupation
11839,occupation,0.79510176,occupation
11840,occupation,0.838764,occupation
11841,occupation,0.99758506,occupation
11842,occupation,0.974017,occupation
11843,occupation,0.9895924,occupation
11844,occupation,0.90958977,occupation
11845,occupation,0.6936722,occupation
11846,occupation,0.7256106,occupation
11847,occupation,0.99917746,occupation
11848,occupation,0.9921769,occupation
11849,occupation,0.99579024,occupation
11850,occupation,0.92582875,occupation
11851,occupation,0.7477944,occupation
11852,occupation,0.7904311,occupation
11853,occupation,0.99917746,occupation
11854,occupation,0.9921769,occupation
11855,occupation,0.99579024,occupation
11856,occupation,0.787106,occupation
11857,participant,0.5368848,occupation
11858,occupation,0.5743151,occupation
11859,occupation,0.99917746,occupation
11860,occupation,0.9921769,occupation
11861,occupation,0.99579024,occupation
11862,occupation,0.71673304,occupation
11863,participant,0.607143,occupation
11864,participant,0.5668534,occupation
11865,occupation,0.99917746,occupation
11866,occupation,0.9921769,occupation
11867,occupation,0.99579024,occupation
11868,occupation,0.93118095,occupation
11869,occupation,0.8040503,occupation
11870,occupation,0.8196433,occupation
11871,occupation,0.99917746,occupation
11872,occupation,0.9921769,occupation
11873,occupation,0.99579024,occupation
11874,occupation,0.92860806,occupation
11875,occupation,0.78329897,occupation
11876,occupation,0.8069282,occupation
11877,occupation,0.99917746,occupation
11878,occupation,0.9921769,occupation
11879,occupation,0.99579024,occupation
11880,participant,0.9781725,participant
11881,participant,0.9972304,participant
11882,participant,0.9965815,participant
11883,participant,0.9480411,participant
11884,participant,0.99683857,participant
11885,participant,0.99436873,participant
11886,participant,0.9787044,participant
11887,participant,0.9984861,participant
11888,participant,0.99784976,participant
11889,participant,0.9480411,participant
11890,participant,0.99683857,participant
11891,participant,0.99436873,participant
11892,participant,0.9941665,participant
11893,participant,0.99952936,participant
11894,participant,0.9994203,participant
11895,participant,0.9480411,participant
11896,participant,0.99683857,participant
11897,participant,0.99436873,participant
11898,participant,0.9951438,participant
11899,participant,0.999542,participant
11900,participant,0.9994934,participant
11901,participant,0.9480411,participant
11902,participant,0.99683857,participant
11903,participant,0.99436873,participant
11904,participant,0.9647393,participant
11905,participant,0.9967256,participant
11906,participant,0.9957815,participant
11907,participant,0.9480411,participant
11908,participant,0.99683857,participant
11909,participant,0.99436873,participant
11910,participant,0.9652873,participant
11911,participant,0.9974687,participant
11912,participant,0.99571836,participant
11913,participant,0.9480411,participant
11914,participant,0.99683857,participant
11915,participant,0.99436873,participant
11916,participant,0.98629105,participant
11917,participant,0.99881387,participant
11918,participant,0.9978766,participant
11919,participant,0.97602755,participant
11920,participant,0.9990709,participant
11921,participant,0.9966962,participant
11922,participant,0.9890528,participant
11923,participant,0.9989275,participant
11924,participant,0.9983367,participant
11925,participant,0.97602755,participant
11926,participant,0.9990709,participant
11927,participant,0.9966962,participant
11928,participant,0.9888491,participant
11929,participant,0.99897814,participant
11930,participant,0.9986546,participant
11931,participant,0.97602755,participant
11932,participant,0.9990709,participant
11933,participant,0.9966962,participant
11934,participant,0.9967196,participant
11935,participant,0.99960846,participant
11936,participant,0.9995011,participant
11937,participant,0.97602755,participant
11938,participant,0.9990709,participant
11939,participant,0.9966962,participant
11940,participant,0.9805316,participant
11941,participant,0.9978003,participant
11942,participant,0.997458,participant
11943,participant,0.97602755,participant
11944,participant,0.9990709,participant
11945,participant,0.9966962,participant
11946,participant,0.9805287,participant
11947,participant,0.9984114,participant
11948,participant,0.9974022,participant
11949,participant,0.97602755,participant
11950,participant,0.9990709,participant
11951,participant,0.9966962,participant
11952,participant,0.9928629,participant
11953,participant,0.99941725,participant
11954,participant,0.999098,participant
11955,participant,0.98619956,participant
11956,participant,0.9993963,participant
11957,participant,0.9982694,participant
11958,participant,0.99103487,participant
11959,participant,0.9992042,participant
11960,participant,0.9988697,participant
11961,participant,0.98619956,participant
11962,participant,0.9993963,participant
11963,participant,0.9982694,participant
11964,participant,0.99528337,participant
11965,participant,0.9994433,participant
11966,participant,0.9992912,participant
11967,participant,0.98619956,participant
11968,participant,0.9993963,participant
11969,participant,0.9982694,participant
11970,participant,0.99782205,participant
11971,participant,0.9997662,participant
11972,participant,0.99971336,participant
11973,participant,0.98619956,participant
11974,participant,0.9993963,participant
11975,participant,0.9982694,participant
11976,participant,0.98329705,participant
11977,participant,0.99827206,participant
11978,participant,0.99789834,participant
11979,participant,0.98619956,participant
11980,participant,0.9993963,participant
11981,participant,0.9982694,participant
11982,participant,0.988442,participant
11983,participant,0.99902546,participant
11984,participant,0.9984993,participant
11985,participant,0.98619956,participant
11986,participant,0.9993963,participant
11987,participant,0.9982694,participant
11988,participant,0.99776417,participant
11989,participant,0.9997514,participant
11990,participant,0.9996857,participant
11991,participant,0.99574745,participant
11992,participant,0.9997688,participant
11993,participant,0.99941295,participant
11994,participant,0.9966034,participant
11995,participant,0.99968696,participant
11996,participant,0.99956083,participant
11997,participant,0.99574745,participant
11998,participant,0.9997688,participant
11999,participant,0.99941295,participant
12000,participant,0.9980182,participant
12001,participant,0.99982536,participant
12002,participant,0.9997761,participant
12003,participant,0.99574745,participant
12004,participant,0.9997688,participant
12005,participant,0.99941295,participant
12006,participant,0.9984932,participant
12007,participant,0.9997938,participant
12008,participant,0.9997646,participant
12009,participant,0.99574745,participant
12010,participant,0.9997688,participant
12011,participant,0.99941295,participant
12012,participant,0.9950732,participant
12013,participant,0.99932563,participant
12014,participant,0.99925005,participant
12015,participant,0.99574745,participant
12016,participant,0.9997688,participant
12017,participant,0.99941295,participant
12018,participant,0.99494857,participant
12019,participant,0.9995516,participant
12020,participant,0.99926007,participant
12021,participant,0.99574745,participant
